CNPJ;RazaoSocial;Trimestre;Ano;ValorDespesas
;;3;2025;11012.26
;;3;2025;3858.25
;;3;2025;32.75
;;3;2025;1372.76
;;3;2025;78.44
;;3;2025;49986.16
;;3;2025;16372.86
;;3;2025;3236157.19
;;3;2025;170557.16
;;3;2025;1225076.0
;;3;2025;34270.0
;;3;2025;585906.3
;;3;2025;777522.66
;;3;2025;2809104.52
;;3;2025;873507.96
;;3;2025;3759.01
;;3;2025;3885.07
;;3;2025;60476.43
;;3;2025;243300.52
;;3;2025;101244.88
;;3;2025;3598.27
;;3;2025;794255.06
;;3;2025;517945.77
;;3;2025;154035.26
;;3;2025;81853.56
;;3;2025;34000.0
;;3;2025;483529.94
;;3;2025;19281.18
;;3;2025;25296.09
;;3;2025;2675.57
;;3;2025;511688.28
;;3;2025;575880.75
;;3;2025;469399.78
;;3;2025;9120399.8
;;3;2025;1990.99
;;3;2025;-34254.65
;;3;2025;18098049.42
;;3;2025;394931.42
;;3;2025;38348278.63
;;3;2025;509603.7
;;3;2025;630194.33
;;3;2025;44798.21
;;3;2025;108256879.02
;;3;2025;24447601.37
;;3;2025;12498772.56
;;3;2025;628150.17
;;3;2025;161085392.24
;;3;2025;582231.53
;;3;2025;-17643.58
;;3;2025;3253218.09
;;3;2025;632076.55
;;3;2025;1342872.25
;;3;2025;16646.77
;;3;2025;1647146.02
;;3;2025;25182514.47
;;3;2025;9200.0
;;3;2025;176467.35
;;3;2025;12000.0
;;3;2025;480.0
;;3;2025;290370.65
;;3;2025;17411.04
;;3;2025;44901.78
;;3;2025;24000.0
;;3;2025;2000505.42
;;3;2025;48942.99
;;3;2025;156314.46
;;3;2025;2742.09
;;3;2025;8553.0
;;3;2025;39199.2
;;3;2025;1097191.79
;;3;2025;33620747.29
;;3;2025;28998.5
;;3;2025;10924760.91
;;3;2025;2050.0
;;3;2025;665763.95
;;3;2025;700196.94
;;3;2025;614555.07
;;3;2025;42576.17
;;3;2025;6900.0
;;3;2025;11664.24
;;3;2025;9439998.4
;;3;2025;7400.0
;;3;2025;17289.38
;;3;2025;385898.21
;;3;2025;2939.3
;;3;2025;0.08
;;3;2025;988.72
;;3;2025;37541.67
;;3;2025;469398.99
;;3;2025;481451.62
;;3;2025;38628.57
;;3;2025;4175.0
;;3;2025;13603.45
;;3;2025;86039.11
;;3;2025;9000.0
;;3;2025;31067.33
;;3;2025;77329.93
;;3;2025;4629.97
;;3;2025;225697.45
;;3;2025;24000.0
;;3;2025;5176.75
;;3;2025;52947.29
;;3;2025;2114606.73
;;3;2025;757831.96
;;3;2025;20064.98
;;3;2025;-4104.36
;;3;2025;1094568.86
;;3;2025;394356.8
;;3;2025;132464.32
;;3;2025;564.0
;;3;2025;1752263.76
;;3;2025;239614.59
;;3;2025;144966.79
;;3;2025;2004188.59
;;3;2025;331965.13
;;3;2025;154882.0
;;3;2025;1485134.24
;;3;2025;3100.0
;;3;2025;48715.0
;;3;2025;12733.71
;;3;2025;472713.94
;;3;2025;162689.13
;;3;2025;12800.0
;;3;2025;26633.59
;;3;2025;1100.91
;;3;2025;63570.57
;;3;2025;315172.02
;;3;2025;1275488.2
;;3;2025;21406.52
;;3;2025;871023.29
;;3;2025;-4474.7
;;3;2025;318.03
;;3;2025;75251.88
;;3;2025;19136.23
;;3;2025;13799.14
;;3;2025;7689.02
;;3;2025;2850.0
;;3;2025;319929.98
;;3;2025;477616.68
;;3;2025;11634.14
;;3;2025;551974.93
;;3;2025;264130.57
;;3;2025;75877.13
;;3;2025;49404.26
;;3;2025;45283.19
;;3;2025;20071.49
;;3;2025;191382.32
;;3;2025;473.56
;;3;2025;23660.0
;;3;2025;101116.23
;;3;2025;1344.54
;;3;2025;2149665.63
;;3;2025;86366.85
;;3;2025;20129.27
;;3;2025;476276.3
;;3;2025;239463.91
;;3;2025;1506390.08
;;3;2025;1138254.92
;;3;2025;476013.42
;;3;2025;97165.37
;;3;2025;45720.17
;;3;2025;77614.52
;;3;2025;1160239.21
;;3;2025;2600303.33
;;3;2025;306503.8
;;3;2025;161222.29
;;3;2025;32919.93
;;3;2025;7542.04
;;3;2025;5078.03
;;3;2025;18163.85
;;3;2025;121390.51
;;3;2025;108749.01
;;3;2025;23190.48
;;3;2025;218742.68
;;3;2025;15542074.38
;;3;2025;826228.61
;;3;2025;20000.0
;;3;2025;1500.0
;;3;2025;940.0
;;3;2025;13500.0
;;3;2025;4640.0
;;3;2025;-2989.48
;;3;2025;2420.0
;;3;2025;-545227.16
;;3;2025;9240.0
;;3;2025;219937.63
;;3;2025;1118925.54
;;3;2025;1421047.61
;;3;2025;4743095.74
;;3;2025;5150131.38
;;3;2025;20000.0
;;3;2025;95023.35
;;3;2025;161002.2
;;3;2025;510391.77
;;3;2025;137789.83
;;3;2025;6970.0
;;3;2025;86469.34
;;3;2025;2050343.86
;;3;2025;82500.0
;;3;2025;1042297.17
;;3;2025;147547.87
;;3;2025;133190.98
;;3;2025;374475.28
;;3;2025;228365.37
;;3;2025;68975.79
;;3;2025;600037.22
;;3;2025;21398.94
;;3;2025;1022561.63
;;3;2025;753686.2
;;3;2025;22521.06
;;3;2025;33987.01
;;3;2025;11875.32
;;3;2025;47180.86
;;3;2025;4451.87
;;3;2025;7533.88
;;3;2025;172543.81
;;3;2025;17249.32
;;3;2025;876274.38
;;3;2025;7747.21
;;3;2025;32034.83
;;3;2025;184.66
;;3;2025;1590.3
;;3;2025;399807.77
;;3;2025;721.04
;;3;2025;10200.0
;;3;2025;24990.0
;;3;2025;446233.76
;;3;2025;734172.82
;;3;2025;1122278.5
;;3;2025;414964.82
;;3;2025;4042619.14
;;3;2025;568258.32
;;3;2025;74136.96
;;3;2025;240931.69
;;3;2025;602566.38
;;3;2025;311282.76
;;3;2025;742446.32
;;3;2025;64970.0
;;3;2025;250606.48
;;3;2025;-59879.66
;;3;2025;538.8
;;3;2025;574.72
;;3;2025;2100.0
;;3;2025;58500.26
;;3;2025;1951242.31
;;3;2025;731122.67
;;3;2025;1146552.23
;;3;2025;82576.73
;;3;2025;376099.9
;;3;2025;45922.0
;;3;2025;58105.96
;;3;2025;23440.19
;;3;2025;292289.45
;;3;2025;4642.6
;;3;2025;4200000.0
;;3;2025;514.06
;;3;2025;21540.0
;;3;2025;117633.55
;;3;2025;690.0
;;3;2025;247603.16
;;3;2025;11341.66
;;3;2025;258536.08
;;3;2025;95498.1
;;3;2025;65.0
;;3;2025;12952401.69
;;3;2025;2530188.53
;;3;2025;11849945.8
;;3;2025;274178.0
;;3;2025;1469140.59
;;3;2025;3621.0
;;3;2025;150362.75
;;3;2025;164942.17
;;3;2025;118305.35
;;3;2025;907.14
;;3;2025;17650.06
;;3;2025;100056.66
;;3;2025;36924.95
;;3;2025;41495.2
;;3;2025;371078.13
;;3;2025;62799.0
;;3;2025;28500.68
;;3;2025;516.65
;;3;2025;1457919.02
;;3;2025;6905.91
;;3;2025;109254.51
;;3;2025;83409.06
;;3;2025;28092.8
;;3;2025;25687293.9
;;3;2025;5998328.31
;;3;2025;54137380.96
;;3;2025;16538.5
;;3;2025;7878.0
;;3;2025;50861.0
;;3;2025;11907.0
;;3;2025;5461507.12
;;3;2025;33109.35
;;3;2025;134860.52
;;3;2025;4014.87
;;3;2025;4158.78
;;3;2025;516110.35
;;3;2025;-13575.29
;;3;2025;3329236.7
;;3;2025;33125.32
;;3;2025;229759376.19
;;3;2025;208595552.02
;;3;2025;50000.0
;;3;2025;1191998.33
;;3;2025;1708942.88
;;3;2025;3344.61
;;3;2025;217238.72
;;3;2025;779133.96
;;3;2025;145003.01
;;3;2025;161490.23
;;3;2025;2900.0
;;3;2025;621471.85
;;3;2025;23050.0
;;3;2025;3647.3
;;3;2025;180651.26
;;3;2025;509154.78
;;3;2025;314342.93
;;3;2025;211280.84
;;3;2025;21480.0
;;3;2025;211450.24
;;3;2025;198628.89
;;3;2025;13295001.6
;;3;2025;962943.55
;;3;2025;259.08
;;3;2025;69715.34
;;3;2025;505.62
;;3;2025;5378.08
;;3;2025;4978.06
;;3;2025;290766.89
;;3;2025;14820.0
;;3;2025;636922.81
;;3;2025;339792.44
;;3;2025;403980.35
;;3;2025;1897878.81
;;3;2025;432313.62
;;3;2025;885617.3
;;3;2025;1627646.91
;;3;2025;39014.75
;;3;2025;3710215.72
;;3;2025;834663.11
;;3;2025;105619.79
;;3;2025;1950.0
;;3;2025;2145.0
;;3;2025;150.97
;;3;2025;10444.12
;;3;2025;6972.53
;;3;2025;985419.8
;;3;2025;11983.3
;;3;2025;2107347.6
;;3;2025;4310.0
;;3;2025;24765.0
;;3;2025;1106621.53
;;3;2025;202073.0
;;3;2025;228491.47
;;3;2025;910.0
;;3;2025;1250342.94
;;3;2025;113536.0
;;3;2025;57053.74
;;3;2025;125715.16
;;3;2025;33100.0
;;3;2025;58000.0
;;3;2025;98580.63
;;3;2025;21909721.55
;;3;2025;164908.33
;;3;2025;4359107.89
;;3;2025;7384864.45
;;3;2025;484719.21
;;3;2025;115324.89
;;3;2025;30631.59
;;3;2025;2284.07
;;3;2025;86267986.08
;;3;2025;36102751.36
;;3;2025;28344514.93
;;3;2025;5625813.77
;;3;2025;3248771.08
;;3;2025;3333.33
;;3;2025;88775.0
;;3;2025;217175.74
;;3;2025;659830.71
;;3;2025;114409.04
;;3;2025;647324.54
;;3;2025;192926.06
;;3;2025;165014.92
;;3;2025;-278010.01
;;3;2025;760403.98
;;3;2025;16370.9
;;3;2025;3555482.88
;;3;2025;9983380.96
;;3;2025;396421.07
;;3;2025;9140614.48
;;3;2025;5178.0
;;3;2025;3147759.6
;;3;2025;-148.5
;;3;2025;51794.57
;;3;2025;5118222.55
;;1;2025;76263.74
;;1;2025;34475.32
;;1;2025;154521.79
;;1;2025;889057.56
;;1;2025;113988.18
;;1;2025;192062.3
;;1;2025;125823.77
;;1;2025;38057.08
;;1;2025;942352.44
;;1;2025;168298.39
;;1;2025;298125.01
;;1;2025;21523.94
;;1;2025;459878.44
;;1;2025;291943.02
;;1;2025;2816.83
;;1;2025;9840.5
;;1;2025;3287.24
;;1;2025;13239.97
;;1;2025;502.67
;;1;2025;2155.2
;;1;2025;27737.28
;;1;2025;14721.53
;;1;2025;328368.27
;;1;2025;10000.0
;;1;2025;1628.8
;;1;2025;8800.15
;;1;2025;184.66
;;1;2025;1590.3
;;1;2025;149374.74
;;1;2025;128702.38
;;1;2025;71876.16
;;1;2025;397414.26
;;1;2025;154980.24
;;1;2025;889565.47
;;1;2025;139098.54
;;1;2025;7534.31
;;1;2025;682.52
;;1;2025;109168.68
;;1;2025;49655.05
;;1;2025;232493.52
;;1;2025;11063.14
;;1;2025;150695.5
;;1;2025;1275.88
;;1;2025;393054.51
;;1;2025;79449.69
;;1;2025;-84.32
;;1;2025;564.0
;;1;2025;581507.81
;;1;2025;99607.75
;;1;2025;40456.33
;;1;2025;614538.17
;;1;2025;107321.4
;;1;2025;50889.8
;;1;2025;192926.06
;;1;2025;136630.92
;;1;2025;956785.07
;;1;2025;2773565.05
;;1;2025;100521.1
;;1;2025;294506.57
;;1;2025;11635.9
;;1;2025;86023.46
;;1;2025;4934010.95
;;1;2025;273537.2
;;1;2025;584971.89
;;1;2025;35500.0
;;1;2025;61482.8
;;1;2025;591332.31
;;1;2025;60345.35
;;1;2025;2816.8
;;1;2025;1573.0
;;1;2025;5591.64
;;1;2025;41701.75
;;1;2025;60949.5
;;1;2025;8988244.97
;;1;2025;-96553.5
;;1;2025;74398.47
;;1;2025;259.08
;;1;2025;50000.0
;;1;2025;6665.83
;;1;2025;1418.42
;;1;2025;1023.75
;;1;2025;149184.47
;;1;2025;80146.74
;;1;2025;3683318.22
;;1;2025;80529.71
;;1;2025;18833.83
;;1;2025;1632.49
;;1;2025;7000000.0
;;1;2025;514.06
;;1;2025;21540.0
;;1;2025;1803.19
;;1;2025;104661.73
;;1;2025;121132.06
;;1;2025;7837663.6
;;1;2025;37157.41
;;1;2025;16467.2
;;1;2025;17.49
;;1;2025;29802.32
;;1;2025;1246.76
;;1;2025;21950.18
;;1;2025;1300.0
;;1;2025;4974313.87
;;1;2025;1356433.84
;;1;2025;5444209.92
;;1;2025;2368.95
;;1;2025;2059.98
;;1;2025;250.85
;;1;2025;3556.75
;;1;2025;2977.71
;;1;2025;750992.62
;;1;2025;1830.0
;;1;2025;281015.81
;;1;2025;32727.0
;;1;2025;197337.88
;;1;2025;110050.57
;;1;2025;261522.09
;;1;2025;-319388.68
;;1;2025;-254442.98
;;1;2025;-2602.9
;;1;2025;30411.95
;;1;2025;177919.8
;;1;2025;47358.55
;;1;2025;25000.91
;;1;2025;282381.69
;;1;2025;134.54
;;1;2025;303168.94
;;1;2025;22656.62
;;1;2025;129462.18
;;1;2025;261675.0
;;1;2025;94681.02
;;1;2025;130.75
;;1;2025;51513.22
;;1;2025;45848.62
;;1;2025;501104.61
;;1;2025;960.0
;;1;2025;21694.84
;;1;2025;208240.86
;;1;2025;8190.0
;;1;2025;513455.22
;;1;2025;32.75
;;1;2025;803.4
;;1;2025;78.44
;;1;2025;954.56
;;1;2025;876.87
;;1;2025;42765.68
;;1;2025;3598.27
;;1;2025;964980.83
;;1;2025;292852.79
;;1;2025;812.72
;;1;2025;3005.14
;;1;2025;5700.0
;;1;2025;9614526.49
;;1;2025;1114.8
;;1;2025;2538940.0
;;1;2025;2800.0
;;1;2025;2615022.78
;;1;2025;300.0
;;1;2025;2000.0
;;1;2025;7650.0
;;1;2025;367969.71
;;1;2025;153824.05
;;1;2025;18163.85
;;1;2025;3319433.31
;;1;2025;1200.0
;;1;2025;600.0
;;1;2025;300.0
;;1;2025;4200.0
;;1;2025;900.0
;;1;2025;-548701.81
;;1;2025;110810.95
;;1;2025;333456.77
;;1;2025;462856.21
;;1;2025;1459541.27
;;1;2025;1559626.0
;;1;2025;6904163.42
;;1;2025;3449860.56
;;1;2025;146697.62
;;1;2025;50263179.27
;;1;2025;280406.34
;;1;2025;-15443.58
;;1;2025;598290.91
;;1;2025;1561.15
;;1;2025;12393.27
;;1;2025;-3303.32
;;1;2025;509181.48
;;1;2025;1003996.95
;;1;2025;1601.06
;;1;2025;41743.27
;;1;2025;-26735.85
;;1;2025;108245.72
;;1;2025;455498.82
;;1;2025;-1655.39
;;1;2025;32395826.23
;;1;2025;67387663.94
;;1;2025;2593949.13
;;1;2025;31906.4
;;1;2025;5141722.16
;;1;2025;41426.96
;;1;2025;55111.51
;;1;2025;14758.41
;;1;2025;27324.0
;;1;2025;7630.08
;;1;2025;5519.69
;;1;2025;13365.0
;;1;2025;77004.14
;;1;2025;59960.0
;;1;2025;103997244.08
;;1;2025;52679.24
;;1;2025;413010.0
;;1;2025;254917.74
;;1;2025;161462.37
;;1;2025;463050.86
;;1;2025;209632.46
;;1;2025;851504.65
;;1;2025;53281.8
;;1;2025;639.16
;;1;2025;70.0
;;1;2025;52302182.4
;;1;2025;6083.98
;;1;2025;137567.91
;;1;2025;170288.58
;;1;2025;6981.13
;;1;2025;19297.5
;;1;2025;8.4
;;1;2025;7111.27
;;1;2025;2101732.28
;;1;2025;1660795.71
;;1;2025;220061.37
;;1;2025;27393.43
;;1;2025;812.97
;;1;2025;1524.77
;;1;2025;-7000.0
;;1;2025;3016898.55
;;1;2025;129695.95
;;1;2025;34478.69
;;1;2025;3333.33
;;1;2025;1274723.23
;;1;2025;18399.11
;;1;2025;23913.2
;;1;2025;10627.15
;;1;2025;156730.89
;;1;2025;109251.57
;;1;2025;154200.0
;;1;2025;54220.24
;;1;2025;55660.03
;;1;2025;2900.0
;;1;2025;282276.84
;;1;2025;6490.0
;;1;2025;3647.3
;;1;2025;296220.45
;;1;2025;658512.49
;;1;2025;260.13
;;1;2025;540.0
;;1;2025;3032433.17
;;1;2025;673150.2
;;1;2025;3200343.51
;;1;2025;69220.0
;;1;2025;379015.0
;;1;2025;428195.79
;;1;2025;3332.0
;;1;2025;1516.88
;;1;2025;4640.99
;;1;2025;85.13
;;1;2025;161685.12
;;1;2025;366362.86
;;1;2025;7613.14
;;1;2025;640058.93
;;1;2025;1610.0
;;1;2025;7165.0
;;1;2025;6500.0
;;1;2025;643635.78
;;1;2025;237542.83
;;1;2025;489418.44
;;1;2025;13742.53
;;1;2025;2369.43
;;1;2025;128687.04
;;1;2025;62890.75
;;1;2025;17230.11
;;1;2025;16372.86
;;1;2025;851298.39
;;1;2025;102716.97
;;1;2025;369749.22
;;1;2025;501978.4
;;1;2025;3621.0
;;1;2025;774409.3
;;1;2025;1830.0
;;1;2025;2761463.8
;;1;2025;201525.52
;;1;2025;1669097.93
;;1;2025;100374.28
;;1;2025;49656.13
;;1;2025;39376.0
;;1;2025;16347.0
;;1;2025;331815.0
;;1;2025;100188.5
;;1;2025;86236.84
;;1;2025;134907.33
;;1;2025;903923.07
;;1;2025;79502.6
;;1;2025;151508.2
;;1;2025;4290.0
;;1;2025;46117.42
;;1;2025;2594.82
;;1;2025;289587.03
;;1;2025;1989.58
;;1;2025;218329.61
;;1;2025;19355.0
;;1;2025;2604741.67
;;1;2025;222.45
;;1;2025;227.34
;;1;2025;7226258.01
;;1;2025;188868.32
;;1;2025;9462361.19
;;1;2025;640522.46
;;1;2025;12989.43
;;1;2025;17400.0
;;1;2025;2129.37
;;1;2025;63204344.84
;;1;2025;12000.0
;;1;2025;81519.72
;;1;2025;50741.15
;;1;2025;403694.48
;;1;2025;10216.09
;;1;2025;258935.5
;;1;2025;264654.44
;;1;2025;134785.22
;;1;2025;345.13
;;1;2025;22984.32
;;1;2025;39270.07
;;1;2025;442155.15
;;1;2025;271527.8
;;1;2025;72989.32
;;1;2025;812141.27
;;1;2025;78014.31
;;1;2025;4560.0
;;1;2025;143523.56
;;1;2025;15006.04
;;1;2025;19896.59
;;1;2025;35510.43
;;1;2025;35044.73
;;1;2025;3120.22
;;1;2025;1512.6
;;1;2025;90997.82
;;1;2025;55787.7
;;1;2025;7811.54
;;1;2025;106641.17
;;1;2025;2094.12
;;1;2025;254465.22
;;1;2025;5978393.78
;;1;2025;22079216.89
;;1;2025;28465050.73
;;1;2025;-2367.73
;;1;2025;178123.34
;;1;2025;18221.4
;;1;2025;248773.19
;;1;2025;19418.0
;;1;2025;33723.49
;;1;2025;416649.61
;;1;2025;49646.92
;;1;2025;651790.1
;;1;2025;180549.67
;;1;2025;509622.55
;;1;2025;253879.38
;;1;2025;168078.44
;;1;2025;11601.02
;;1;2025;625.94
;;1;2025;33000.0
;;1;2025;8961.36
;;1;2025;45029.7
;;1;2025;40902.44
;;1;2025;135255.95
;;1;2025;171795.01
;;1;2025;64444.52
;;1;2025;77171.63
;;1;2025;10800.0
;;1;2025;1833.33
;;1;2025;12930.67
;;1;2025;41782.62
;;1;2025;198938.41
;;1;2025;44747.03
;;1;2025;5467.33
;;1;2025;12399.14
;;1;2025;6406.52
;;1;2025;1282.5
;;1;2025;24607.05
;;1;2025;38414.54
;;1;2025;521.17
;;1;2025;175973.08
;;1;2025;7400.0
;;1;2025;2927582.03
;;1;2025;24000.0
;;1;2025;617937.92
;;1;2025;15134.62
;;1;2025;215652.73
;;1;2025;17296.88
;;1;2025;1900.0
;;1;2025;9600.0
;;1;2025;150130.69
;;1;2025;74764.9
;;1;2025;1719571.14
;;1;2025;531755.36
;;1;2025;63344.02
;;1;2025;1585235.81
;;1;2025;40824.76
;;1;2025;115984.34
;;1;2025;3810.0
;;1;2025;218025.0
;;1;2025;967720.65
;;1;2025;2625707.23
;;1;2025;596801.23
;;1;2025;1427632.65
;;1;2025;52999.26
;;1;2025;58705.63
;;1;2025;12139.65
;;1;2025;113625.22
;;1;2025;20532.66
;;1;2025;12000.0
;;1;2025;491731.69
;;1;2025;198857.79
;;1;2025;11620.0
;;1;2025;20680.81
;;1;2025;516.65
;;1;2025;151943.12
;;1;2025;6905.91
;;1;2025;42700.0
;;1;2025;28402.95
;;1;2025;2054.66
;;1;2025;15369.5
;;1;2025;44994.43
;;1;2025;2582.84
;;1;2025;14791.5
;;1;2025;206674.0
;;1;2025;500.0
;;1;2025;178731.0
;;1;2025;423218.1
;;1;2025;901472.15
;;1;2025;13454535.96
;;1;2025;1271548.15
;;1;2025;15571148.65
;;1;2025;100000.0
;;1;2025;7648.51
;;1;2025;231.98
;;1;2025;5536.23
;;1;2025;23550.57
;;1;2025;1650.0
;;1;2025;3140.0
;;1;2025;31445.0
;;1;2025;97846.0
;;1;2025;981167.86
;;1;2025;29631.29
;;1;2025;0.01
;;1;2025;988.72
;;1;2025;71183.39
;;1;2025;117735.16
;;1;2025;179332.53
;;1;2025;5280.0
;;1;2025;91824.56
;;1;2025;56860.0
;;1;2025;8000.0
;;1;2025;5176.75
;;1;2025;72733.78
;;1;2025;907.14
;;1;2025;6880.0
;;1;2025;258.83
;;1;2025;692.62
;;1;2025;6746.43
;;1;2025;211.08
;;1;2025;64429.75
;;1;2025;94405.4
;;1;2025;390314.86
;;1;2025;190743.2
;;1;2025;242.68
;;1;2025;78677.24
;;1;2025;82777.42
;;1;2025;448.97
;;1;2025;278045.1
;;1;2025;2408.53
;;1;2025;91895.76
;;1;2025;3855.49
;;1;2025;58205.29
;;1;2025;2600.0
;;1;2025;4680.0
;;1;2025;124888.72
;;1;2025;271084.78
;;1;2025;278240.01
;;1;2025;127532.7
;;1;2025;1774.31
;;1;2025;8593.07
;;1;2025;24397784.17
;;1;2025;9653165.62
;;1;2025;8119503.57
;;1;2025;102372.33
;;1;2025;106497.61
;;1;2025;79700.16
;;1;2025;77376.29
;;1;2025;965857.97
;;1;2025;144.5
;;1;2025;34029.0
;;1;2025;40270.53
;;1;2025;6231140.79
;;1;2025;86731.38
;;1;2025;1043760.45
;;1;2025;1815940.57
;;1;2025;136224.63
;;1;2025;169513.28
;;1;2025;4295.0
;;1;2025;249393.86
;;1;2025;109330.69
;;1;2025;158030.0
;;1;2025;1160.0
;;1;2025;6800.0
;;1;2025;19737.72
;;1;2025;20148.93
;;1;2025;1233.61
;;1;2025;61735.0
;;1;2025;134239.47
;;1;2025;15140.0
;;1;2025;111416.91
;;1;2025;17111.44
;;1;2025;30543.18
;;1;2025;694.22
;;1;2025;3260.56
;;1;2025;9544.45
;;1;2025;130.48
;;1;2025;1520.16
;;1;2025;5589.69
;;1;2025;93.69
;;1;2025;1250.76
;;1;2025;990.65
;;1;2025;107834.2
;;1;2025;96979.2
;;1;2025;10937.5
;;1;2025;1169099.37
;;1;2025;11959.7
;;1;2025;66968.79
;;1;2025;83473.04
;;1;2025;534541.72
;;1;2025;21197.69
;;1;2025;43487.43
;;1;2025;16749.36
;;1;2025;237161.55
;;1;2025;22710.0
;;1;2025;35920.75
;;1;2025;5203.71
;;1;2025;18908.0
;;1;2025;10268.24
;;1;2025;7428.44
